ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-07-08,9090.244120926309,2079.1102356577144,13651.135991384614,9090.244120926309,9090.244120926309,-1144.8654702303786,-1144.8654702303786,-1144.8654702303786,-839.2142227097011,-839.2142227097011,-839.2142227097011,-305.6512475206775,-305.6512475206775,-305.6512475206775,0.0,0.0,0.0,7945.37865069593
2023-07-09,9094.425199250232,3223.8601982920363,14541.990985029573,9094.425199250232,9094.425199250232,-469.9956638275052,-469.9956638275052,-469.9956638275052,-222.49968255029017,-222.49968255029017,-222.49968255029017,-247.49598127721504,-247.49598127721504,-247.49598127721504,0.0,0.0,0.0,8624.429535422727
2023-07-10,9098.606277574156,3519.955739440986,14821.367309085495,9098.606277574156,9098.606277574156,-271.7409075681685,-271.7409075681685,-271.7409075681685,-83.5595395893876,-83.5595395893876,-83.5595395893876,-188.18136797878083,-188.18136797878083,-188.18136797878083,0.0,0.0,0.0,8826.865370005988
2023-07-11,9102.78735589808,3215.4357132356986,14547.022728275375,9102.78735589808,9102.78735589808,-191.11933061655162,-191.11933061655162,-191.11933061655162,-62.96425975601192,-62.96425975601192,-62.96425975601192,-128.15507086053967,-128.15507086053967,-128.15507086053967,0.0,0.0,0.0,8911.668025281528
2023-07-12,9106.968434222003,3774.491997928697,15274.052854187932,9106.968434222003,9106.968434222003,448.156107441788,448.156107441788,448.156107441788,516.0666315622921,516.0666315622921,516.0666315622921,-67.91052412050414,-67.91052412050414,-67.91052412050414,0.0,0.0,0.0,9555.12454166379
2023-07-13,9111.149512545926,4888.131176600763,15759.324155703294,9111.149512545926,9111.149512545926,1028.2174170240296,1028.2174170240296,1028.2174170240296,1036.1992877420048,1036.1992877420048,1036.1992877420048,-7.981870717975204,-7.981870717975204,-7.981870717975204,0.0,0.0,0.0,10139.366929569955
2023-07-14,9115.33059086985,2737.9065190317374,14115.78089991716,9115.33059086985,9115.33059086985,-292.9646014898146,-292.9646014898146,-292.9646014898146,-344.028214695316,-344.028214695316,-344.028214695316,51.06361320550137,51.06361320550137,51.06361320550137,0.0,0.0,0.0,8822.365989380034
2023-07-15,9119.511669193773,2782.176689210393,14156.520414232375,9119.511669193773,9119.511669193773,-730.5788063684995,-730.5788063684995,-730.5788063684995,-839.2142227089538,-839.2142227089538,-839.2142227089538,108.6354163404544,108.6354163404544,108.6354163404544,0.0,0.0,0.0,8388.932862825273
2023-07-16,9123.692747517696,3234.9355815185622,15153.378600190415,9123.692747517696,9123.692747517696,-58.36795393144727,-58.36795393144727,-58.36795393144727,-222.49968254959518,-222.49968254959518,-222.49968254959518,164.13172861814792,164.13172861814792,164.13172861814792,0.0,0.0,0.0,9065.32479358625
2023-07-17,9127.873825841618,3701.378253449726,14968.098322605108,9127.873825841618,9127.873825841618,133.39350857982592,133.39350857982592,133.39350857982592,-83.55953958974031,-83.55953958974031,-83.55953958974031,216.95304816956624,216.95304816956624,216.95304816956624,0.0,0.0,0.0,9261.267334421444
2023-07-18,9132.054904165541,3605.145045957874,15261.691467980789,9132.054904165541,9132.054904165541,203.55275959817038,203.55275959817038,203.55275959817038,-62.96425975617002,-62.96425975617002,-62.96425975617002,266.51701935434045,266.51701935434045,266.51701935434045,0.0,0.0,0.0,9335.607663763712
2023-07-19,9136.235982504551,4370.328858260539,15486.000436860664,9136.235982504551,9136.235982504551,828.3406369747197,828.3406369747197,828.3406369747197,516.0666315591313,516.0666315591313,516.0666315591313,312.2740054155883,312.2740054155883,312.2740054155883,0.0,0.0,0.0,9964.57661947927
2023-07-20,9140.417060843563,5049.860350533413,16365.826313050551,9140.417060843563,9140.417060843563,1389.922146761296,1389.922146761296,1389.922146761296,1036.1992877415287,1036.1992877415287,1036.1992877415287,353.7228590197671,353.7228590197671,353.7228590197671,0.0,0.0,0.0,10530.339207604859
2023-07-21,9144.598139182572,3633.303417746842,14746.548665411909,9144.598139182572,9144.598139182572,46.398117091976886,46.398117091976886,46.398117091976886,-344.02821469670505,-344.02821469670505,-344.02821469670505,390.4263317886819,390.4263317886819,390.4263317886819,0.0,0.0,0.0,9190.996256274548
2023-07-22,9148.779217521582,3537.585669154566,14850.736379833495,9148.779217521582,9148.779217521582,-417.1886619065795,-417.1886619065795,-417.1886619065795,-839.2142227097186,-839.2142227097186,-839.2142227097186,422.025560803139,422.025560803139,422.025560803139,0.0,0.0,0.0,8731.590555615003
2023-07-23,9152.960295860592,3921.9049224462624,15025.031349628349,9152.960295860592,9152.960295860592,225.7534036768075,225.7534036768075,225.7534036768075,-222.49968255002912,-222.49968255002912,-222.49968255002912,448.2530862268366,448.2530862268366,448.2530862268366,0.0,0.0,0.0,9378.7136995374
2023-07-24,9157.1413741996,3730.593131833473,14918.402795916016,9157.1413741996,9157.1413741996,385.38434969376783,385.38434969376783,385.38434969376783,-83.55953958907618,-83.55953958907618,-83.55953958907618,468.94388928284405,468.94388928284405,468.94388928284405,0.0,0.0,0.0,9542.525723893368
2023-07-25,9161.32245253861,3997.0076650303954,15092.655384962578,9161.32245253861,9161.32245253861,421.0797331054288,421.0797331054288,421.0797331054288,-62.96425975582694,-62.96425975582694,-62.96425975582694,484.0439928612557,484.0439928612557,484.0439928612557,0.0,0.0,0.0,9582.40218564404
2023-07-26,9165.503530877622,4188.550207655364,15888.968853738304,9165.503530877622,9165.503530877622,1009.6828680072682,1009.6828680072682,1009.6828680072682,516.0666315599517,516.0666315599517,516.0666315599517,493.6162364473165,493.6162364473165,493.6162364473165,0.0,0.0,0.0,10175.18639888489
2023-07-27,9169.68460921663,5038.999736566636,16225.536105794024,9169.68460921663,9169.68460921663,1534.042208486938,1534.042208486938,1534.042208486938,1036.199287741257,1036.199287741257,1036.199287741257,497.84292074568117,497.84292074568117,497.84292074568117,0.0,0.0,0.0,10703.72681770357
2023-07-28,9173.86568755564,3650.691056544449,14691.18801418608,9173.86568755564,9173.86568755564,152.99689804431765,152.99689804431765,152.99689804431765,-344.0282146975612,-344.0282146975612,-344.0282146975612,497.02511274187884,497.02511274187884,497.02511274187884,0.0,0.0,0.0,9326.862585599958
2023-07-29,9178.04676589465,3462.3101911036333,14326.606684567601,9178.04676589465,9178.04676589465,-347.63571670002943,-347.63571670002943,-347.63571670002943,-839.2142227089711,-839.2142227089711,-839.2142227089711,491.57850600894164,491.57850600894164,491.57850600894164,0.0,0.0,0.0,8830.411049194621
2023-07-30,9182.227844233661,4180.123717929499,14759.121635249365,9182.227844233661,9182.227844233661,259.5261580036372,259.5261580036372,259.5261580036372,-222.49968255016347,-222.49968255016347,-222.49968255016347,482.02584055380066,482.02584055380066,482.02584055380066,0.0,0.0,0.0,9441.754002237298
2023-07-31,9186.408922628654,4686.816712174394,15151.157284915123,9186.408922628654,9186.408922628654,385.4264583191638,385.4264583191638,385.4264583191638,-83.55953958942895,-83.55953958942895,-83.55953958942895,468.9859979085928,468.9859979085928,468.9859979085928,0.0,0.0,0.0,9571.835380947818
2023-08-01,9190.590001023646,4469.934178688566,15482.106404599304,9190.590001023646,9190.590001023646,390.195737193154,390.195737193154,390.195737193154,-62.96425975598517,-62.96425975598517,-62.96425975598517,453.1599969491392,453.1599969491392,453.1599969491392,0.0,0.0,0.0,9580.7857382168
2023-08-02,9194.771079418637,4808.583277563877,16180.305186952428,9194.771079418637,9194.771079418637,951.3808520448789,951.3808520448789,951.3808520448789,516.0666315604423,516.0666315604423,516.0666315604423,435.3142204844367,435.3142204844367,435.3142204844367,0.0,0.0,0.0,10146.151931463515
2023-08-03,9198.95215781363,4816.030514280954,16072.251904059525,9198.95215781363,9198.95215781363,1452.4605863537295,1452.4605863537295,1452.4605863537295,1036.1992877405767,1036.1992877405767,1036.1992877405767,416.2612986131527,416.2612986131527,416.2612986131527,0.0,0.0,0.0,10651.412744167359
2023-08-04,9203.133236208621,3658.8318314554917,14786.100737548657,9203.133236208621,9203.133236208621,52.810944282131274,52.810944282131274,52.810944282131274,-344.02821469303416,-344.02821469303416,-344.02821469303416,396.8391589751654,396.8391589751654,396.8391589751654,0.0,0.0,0.0,9255.944180490753
2023-08-05,9207.314314603613,2830.5972935795603,14682.421458967065,9207.314314603613,9207.314314603613,-461.3253991857725,-461.3253991857725,-461.3253991857725,-839.2142227089796,-839.2142227089796,-839.2142227089796,377.88882352320707,377.88882352320707,377.88882352320707,0.0,0.0,0.0,8745.98891541784
2023-08-06,9211.495392998606,3762.663310420122,14698.631859196636,9211.495392998606,9211.495392998606,137.73190133400533,137.73190133400533,137.73190133400533,-222.49968255029793,-222.49968255029793,-222.49968255029793,360.2315838843033,360.2315838843033,360.2315838843033,0.0,0.0,0.0,9349.227294332612
2023-08-07,9215.676471393597,3719.0720191782216,15099.7251215917,9215.676471393597,9215.676471393597,261.08668128693796,261.08668128693796,261.08668128693796,-83.55953958904321,-83.55953958904321,-83.55953958904321,344.64622087598116,344.64622087598116,344.64622087598116,0.0,0.0,0.0,9476.763152680534
2023-08-08,9219.857549788589,3981.0700224307875,15198.712068584524,9219.857549788589,9219.857549788589,268.882687240456,268.882687240456,268.882687240456,-62.964259755641955,-62.964259755641955,-62.964259755641955,331.8469469960979,331.8469469960979,331.8469469960979,0.0,0.0,0.0,9488.740237029044
2023-08-09,9224.03862818358,4780.5577192409355,15970.371916492293,9224.03862818358,9224.03862818358,838.5293745420375,838.5293745420375,838.5293745420375,516.0666315574462,516.0666315574462,516.0666315574462,322.46274298459144,322.46274298459144,322.46274298459144,0.0,0.0,0.0,10062.568002725617
2023-08-10,9228.219706578573,4770.044138801234,15517.304725515845,9228.219706578573,9228.219706578573,1353.2180185873153,1353.2180185873153,1353.2180185873153,1036.199287740305,1036.199287740305,1036.199287740305,317.01873084701026,317.01873084701026,317.01873084701026,0.0,0.0,0.0,10581.437725165888
2023-08-11,9232.400784533444,3575.8370859344022,14792.131259717242,9232.400784533444,9232.400784533444,-28.108038076824425,-28.108038076824425,-28.108038076824425,-344.0282146938903,-344.0282146938903,-344.0282146938903,315.9201766170658,315.9201766170658,315.9201766170658,0.0,0.0,0.0,9204.292746456618
2023-08-12,9236.581862488312,3045.402080527158,14241.621902228992,9236.581862488312,9236.581862488312,-519.7745748386092,-519.7745748386092,-519.7745748386092,-839.2142227082321,-839.2142227082321,-839.2142227082321,319.439647869623,319.439647869623,319.439647869623,0.0,0.0,0.0,8716.807287649703
2023-08-13,9240.762940443183,3965.740160229878,15042.554523478251,9240.762940443183,9240.762940443183,105.208082886038,105.208082886038,105.208082886038,-222.49968254960297,-222.49968254960297,-222.49968254960297,327.70776543564097,327.70776543564097,327.70776543564097,0.0,0.0,0.0,9345.97102332922
2023-08-14,9244.944018398051,3898.972508817186,14843.39280403314,9244.944018398051,9244.944018398051,257.14834871542274,257.14834871542274,257.14834871542274,-83.55953959013445,-83.55953959013445,-83.55953959013445,340.7078883055572,340.7078883055572,340.7078883055572,0.0,0.0,0.0,9502.092367113473
2023-08-15,9249.125096352922,3810.637794128911,14940.396781949925,9249.125096352922,9249.125096352922,295.3106985066747,295.3106985066747,295.3106985066747,-62.96425975656004,-62.96425975656004,-62.96425975656004,358.2749582632347,358.2749582632347,358.2749582632347,0.0,0.0,0.0,9544.435794859597
2023-08-16,9253.30617430779,4620.304195841187,16072.140223167924,9253.30617430779,9253.30617430779,896.1652411743138,896.1652411743138,896.1652411743138,516.0666315579366,516.0666315579366,516.0666315579366,380.0986096163772,380.0986096163772,380.0986096163772,0.0,0.0,0.0,10149.471415482105
2023-08-17,9257.48725226266,4864.945637603186,16370.05765149973,9257.48725226266,9257.48725226266,1441.929810865818,1441.929810865818,1441.929810865818,1036.1992877400332,1036.1992877400332,1036.1992877400332,405.73052312578466,405.73052312578466,405.73052312578466,0.0,0.0,0.0,10699.417063128478
2023-08-18,9261.66833021753,3768.3791555234707,14824.053967619537,9261.66833021753,9261.66833021753,90.56766093888315,90.56766093888315,90.56766093888315,-344.0282146952793,-344.0282146952793,-344.0282146952793,434.5958756341625,434.5958756341625,434.5958756341625,0.0,0.0,0.0,9352.235991156413
2023-08-19,9265.849408172398,3374.4762564956923,14162.673863668868,9265.849408172398,9265.849408172398,-373.20561084401044,-373.20561084401044,-373.20561084401044,-839.2142227082408,-839.2142227082408,-839.2142227082408,466.00861186423043,466.00861186423043,466.00861186423043,0.0,0.0,0.0,8892.643797328388
2023-08-20,9270.030486127269,3633.3301788302383,15242.733288492367,9270.030486127269,9270.030486127269,276.69046364657265,276.69046364657265,276.69046364657265,-222.4996825525251,-222.4996825525251,-222.4996825525251,499.19014619909774,499.19014619909774,499.19014619909774,0.0,0.0,0.0,9546.720949773842
2023-08-21,9274.211564082138,4124.337941991737,14941.05866421402,9274.211564082138,9274.211564082138,449.73145409769444,449.73145409769444,449.73145409769444,-83.55953958974868,-83.55953958974868,-83.55953958974868,533.2909936874431,533.2909936874431,533.2909936874431,0.0,0.0,0.0,9723.943018179833
2023-08-22,9278.39264203701,3920.2422350909364,15458.428869738675,9278.39264203701,9278.39264203701,504.450474668564,504.450474668564,504.450474668564,-62.96425975621695,-62.96425975621695,-62.96425975621695,567.414734424781,567.414734424781,567.414734424781,0.0,0.0,0.0,9782.843116705573
2023-08-23,9282.573720838247,4946.149704636258,15870.777268655444,9282.573720838247,9282.573720838247,1116.7102684752901,1116.7102684752901,1116.7102684752901,516.0666315587571,516.0666315587571,516.0666315587571,600.6436369165333,600.6436369165333,600.6436369165333,0.0,0.0,0.0,10399.283989313537
2023-08-24,9286.754799639484,5189.734831637112,16868.741920683377,9286.754799639484,9286.754799639484,1668.2644943182868,1668.2644943182868,1668.2644943182868,1036.1992877395573,1036.1992877395573,1036.1992877395573,632.0652065787294,632.0652065787294,632.0652065787294,0.0,0.0,0.0,10955.019293957772
2023-08-25,9290.935878440721,3637.7003786988053,14877.184391956975,9290.935878440721,9290.935878440721,316.77067253237755,316.77067253237755,316.77067253237755,-344.0282146956025,-344.0282146956025,-344.0282146956025,660.7988872279801,660.7988872279801,660.7988872279801,0.0,0.0,0.0,9607.706550973098
2023-08-26,9295.116957241959,3457.6728849439796,14529.201294250572,9295.116957241959,9295.116957241959,-153.19209505411916,-153.19209505411916,-153.19209505411916,-839.2142227099057,-839.2142227099057,-839.2142227099057,686.0221276557866,686.0221276557866,686.0221276557866,0.0,0.0,0.0,9141.92486218784
2023-08-27,9299.298036043197,4185.888329304167,15256.184042670893,9299.298036043197,9299.298036043197,484.49535035616395,484.49535035616395,484.49535035616395,-222.49968255100075,-222.49968255100075,-222.49968255100075,706.9950329071646,706.9950329071646,706.9950329071646,0.0,0.0,0.0,9783.793386399362
2023-08-28,9303.479114844433,4662.173073100557,15835.378608513734,9303.479114844433,9303.479114844433,639.5233111820215,639.5233111820215,639.5233111820215,-83.55953958936297,-83.55953958936297,-83.55953958936297,723.0828507713845,723.0828507713845,723.0828507713845,0.0,0.0,0.0,9943.002426026454
2023-08-29,9307.66019364567,4101.8077121224715,15651.572694949728,9307.66019364567,9307.66019364567,670.8113378190459,670.8113378190459,670.8113378190459,-62.96425975637518,-62.96425975637518,-62.96425975637518,733.7755975754211,733.7755975754211,733.7755975754211,0.0,0.0,0.0,9978.471531464716
2023-08-30,9311.841272446907,5017.610259969744,15898.070419490807,9311.841272446907,9311.841272446907,1254.7708338955701,1254.7708338955701,1254.7708338955701,516.0666315594124,516.0666315594124,516.0666315594124,738.7042023361577,738.7042023361577,738.7042023361577,0.0,0.0,0.0,10566.612106342478
2023-08-31,9316.022351248144,5714.568561330521,16762.564727881236,9316.022351248144,9316.022351248144,1773.8519304193226,1773.8519304193226,1773.8519304193226,1036.199287741651,1036.199287741651,1036.199287741651,737.6526426776716,737.6526426776716,737.6526426776716,0.0,0.0,0.0,11089.874281667468
2023-09-01,9320.203430049381,3750.202667738001,15402.097957966911,9320.203430049381,9320.203430049381,386.53744240418337,386.53744240418337,386.53744240418337,-344.0282146969916,-344.0282146969916,-344.0282146969916,730.5656571011749,730.5656571011749,730.5656571011749,0.0,0.0,0.0,9706.740872453565
2023-09-02,9324.38450885062,3617.6783752167203,15102.32868595231,9324.38450885062,9324.38450885062,-121.66247963510375,-121.66247963510375,-121.66247963510375,-839.2142227099145,-839.2142227099145,-839.2142227099145,717.5517430748107,717.5517430748107,717.5517430748107,0.0,0.0,0.0,9202.722029215516
2023-09-03,9328.565587397961,4365.908810191889,15151.793948844746,9328.565587397961,9328.565587397961,476.3816029153493,476.3816029153493,476.3816029153493,-222.49968255113512,-222.49968255113512,-222.49968255113512,698.8812854664844,698.8812854664844,698.8812854664844,0.0,0.0,0.0,9804.94719031331
2023-09-04,9332.746665945302,4667.480313284492,15188.054675489822,9332.746665945302,9332.746665945302,591.4202616023892,591.4202616023892,591.4202616023892,-83.55953958971573,-83.55953958971573,-83.55953958971573,674.979801192105,674.979801192105,674.979801192105,0.0,0.0,0.0,9924.16692754769
2023-09-05,9336.927744492643,4219.86081475812,15538.528218885544,9336.927744492643,9336.927744492643,583.4521697349877,583.4521697349877,583.4521697349877,-62.96425975679199,-62.96425975679199,-62.96425975679199,646.4164294917797,646.4164294917797,646.4164294917797,0.0,0.0,0.0,9920.379914227631
2023-09-06,9341.108823039984,4875.440264206294,15946.50068786332,9341.108823039984,9341.108823039984,1129.9545703358701,1129.9545703358701,1129.9545703358701,516.0666315600678,516.0666315600678,516.0666315600678,613.8879387758024,613.8879387758024,613.8879387758024,0.0,0.0,0.0,10471.063393375855
2023-09-07,9345.289901587326,4841.380031191095,16888.71959076033,9345.289901587326,9345.289901587326,1614.3979440573403,1614.3979440573403,1614.3979440573403,1036.1992877409707,1036.1992877409707,1036.1992877409707,578.1986563163695,578.1986563163695,578.1986563163695,0.0,0.0,0.0,10959.687845644667
2023-09-08,9349.470980134667,3663.632447195189,14861.222601817217,9349.470980134667,9349.470980134667,196.20863746183088,196.20863746183088,196.20863746183088,-344.02821469838057,-344.02821469838057,-344.02821469838057,540.2368521602115,540.2368521602115,540.2368521602115,0.0,0.0,0.0,9545.679617596497
2023-09-09,9353.652058682006,3743.4771322038105,14727.82218245032,9353.652058682006,9353.652058682006,-338.2660029696654,-338.2660029696654,-338.2660029696654,-839.2142227091671,-839.2142227091671,-839.2142227091671,500.9482197395016,500.9482197395016,500.9482197395016,0.0,0.0,0.0,9015.38605571234
2023-09-10,9357.833137229349,4385.265774766153,14642.855477831756,9357.833137229349,9357.833137229349,238.80750678890635,238.80750678890635,238.80750678890635,-222.49968255044018,-222.49968255044018,-222.49968255044018,461.30718933934656,461.30718933934656,461.30718933934656,0.0,0.0,0.0,9596.640644018255
2023-09-11,9362.01421577669,4371.6955705474065,15301.011308964535,9362.01421577669,9362.01421577669,338.72734437397855,338.72734437397855,338.72734437397855,-83.5595395883131,-83.5595395883131,-83.5595395883131,422.28688396229165,422.28688396229165,422.28688396229165,0.0,0.0,0.0,9700.741560150667
2023-09-12,9366.19529432403,4247.903018539071,15253.56490207027,9366.19529432403,9366.19529432403,321.86431807720595,321.86431807720595,321.86431807720595,-62.964259756950156,-62.964259756950156,-62.964259756950156,384.82857783415614,384.82857783415614,384.82857783415614,0.0,0.0,0.0,9688.059612401235
2023-09-13,9370.376372871373,4773.40923186983,15739.087660912628,9370.376372871373,9370.376372871373,865.8781757055453,865.8781757055453,865.8781757055453,516.0666315607233,516.0666315607233,516.0666315607233,349.81154414482205,349.81154414482205,349.81154414482205,0.0,0.0,0.0,10236.254548576919
2023-09-14,9374.557451418712,5168.59606939609,16196.292739370752,9374.557451418712,9374.557451418712,1354.2234673325277,1354.2234673325277,1354.2234673325277,1036.199287740699,1036.199287740699,1036.199287740699,318.02417959182856,318.02417959182856,318.02417959182856,0.0,0.0,0.0,10728.78091875124
2023-09-15,9378.738529980443,3613.495754973392,14986.350166340764,9378.738529980443,9378.738529980443,-53.89094607503568,-53.89094607503568,-53.89094607503568,-344.02821469923674,-344.02821469923674,-344.02821469923674,290.13726862420106,290.13726862420106,290.13726862420106,0.0,0.0,0.0,9324.847583905406
2023-09-16,9382.919608542174,3440.949479917623,14428.268470814706,9382.919608542174,9382.919608542174,-572.5340222595346,-572.5340222595346,-572.5340222595346,-839.2142227100759,-839.2142227100759,-839.2142227100759,266.68020045054135,266.68020045054135,266.68020045054135,0.0,0.0,0.0,8810.385586282639
2023-09-17,9387.100687103903,3655.6069520497854,14763.090345868626,9387.100687103903,9387.100687103903,25.521195516405417,25.521195516405417,25.521195516405417,-222.49968254974513,-222.49968254974513,-222.49968254974513,248.02087806615054,248.02087806615054,248.02087806615054,0.0,0.0,0.0,9412.621882620308
2023-09-18,9391.281765665633,3705.0891310685656,14939.157313626267,9391.281765665633,9391.281765665633,150.79042310928054,150.79042310928054,150.79042310928054,-83.55953958940435,-83.55953958940435,-83.55953958940435,234.3499626986849,234.3499626986849,234.3499626986849,0.0,0.0,0.0,9542.072188774913
2023-09-19,9395.462844227364,3859.674721891552,15149.892865858918,9395.462844227364,9395.462844227364,162.7057219680694,162.7057219680694,162.7057219680694,-62.96425975610577,-62.96425975610577,-62.96425975610577,225.66998172417516,225.66998172417516,225.66998172417516,0.0,0.0,0.0,9558.168566195434
2023-09-20,9399.643922789093,4820.276899927356,15772.101458920579,9399.643922789093,9399.643922789093,737.8563279804234,737.8563279804234,737.8563279804234,516.0666315615434,516.0666315615434,516.0666315615434,221.78969641887994,221.78969641887994,221.78969641887994,0.0,0.0,0.0,10137.500250769517
2023-09-21,9403.825001350824,5439.792364352689,16624.39556863118,9403.825001350824,9403.825001350824,1258.5232692625004,1258.5232692625004,1258.5232692625004,1036.1992877402229,1036.1992877402229,1036.1992877402229,222.32398152227765,222.32398152227765,222.32398152227765,0.0,0.0,0.0,10662.348270613325
2023-09-22,9408.006079912553,3542.1219758691345,14937.599772363525,9408.006079912553,9408.006079912553,-117.32889916123975,-117.32889916123975,-117.32889916123975,-344.02821469470973,-344.02821469470973,-344.02821469470973,226.69931553346998,226.69931553346998,226.69931553346998,0.0,0.0,0.0,9290.677180751314
2023-09-23,9412.187158474284,3002.063433594753,14499.458533551706,9412.187158474284,9412.187158474284,-605.0493994567574,-605.0493994567574,-605.0493994567574,-839.2142227093286,-839.2142227093286,-839.2142227093286,234.16482325257115,234.16482325257115,234.16482325257115,0.0,0.0,0.0,8807.137759017527
2023-09-24,9416.368237036015,3663.0792796557407,14862.797181844335,9416.368237036015,9416.368237036015,21.3089722223613,21.3089722223613,21.3089722223613,-222.49968254905028,-222.49968254905028,-222.49968254905028,243.80865477141157,243.80865477141157,243.80865477141157,0.0,0.0,0.0,9437.677209258376
2023-09-25,9420.549315597742,3897.5318023211967,15257.230026257945,9420.549315597742,9420.549315597742,171.01979281453117,171.01979281453117,171.01979281453117,-83.5595395890186,-83.5595395890186,-83.5595395890186,254.57933240354976,254.57933240354976,254.57933240354976,0.0,0.0,0.0,9591.569108412274
2023-09-26,9424.730394159473,4165.421831750718,15488.050519324646,9424.730394159473,9424.730394159473,202.34729355064155,202.34729355064155,202.34729355064155,-62.964259756263814,-62.964259756263814,-62.964259756263814,265.31155330690535,265.31155330690535,265.31155330690535,0.0,0.0,0.0,9627.077687710114
2023-09-27,9428.911472942114,4484.229922476905,15688.412779873435,9428.911472942114,9428.911472942114,790.8224364838858,790.8224364838858,790.8224364838858,516.0666315583826,516.0666315583826,516.0666315583826,274.75580492550324,274.75580492550324,274.75580492550324,0.0,0.0,0.0,10219.733909426
2023-09-28,9433.092551724756,5611.042173064675,16062.366407505988,9433.092551724756,9433.092551724756,1317.8103244242307,1317.8103244242307,1317.8103244242307,1036.199287739747,1036.199287739747,1036.199287739747,281.6110366844839,281.6110366844839,281.6110366844839,0.0,0.0,0.0,10750.902876148986
2023-09-29,9437.273630507394,4051.815233940614,14969.634141259787,9437.273630507394,9437.273630507394,-59.468676784481666,-59.468676784481666,-59.468676784481666,-344.0282146950329,-344.0282146950329,-344.0282146950329,284.5595379105512,284.5595379105512,284.5595379105512,0.0,0.0,0.0,9377.804953722913
2023-09-30,9441.454709290036,3507.2341004665163,14515.230079161587,9441.454709290036,9441.454709290036,-556.9111211925399,-556.9111211925399,-556.9111211925399,-839.2142227100933,-839.2142227100933,-839.2142227100933,282.3031015175533,282.3031015175533,282.3031015175533,0.0,0.0,0.0,8884.543588097496
2023-10-01,9445.635788072675,3942.023695878075,15440.40683145683,9445.635788072675,9445.635788072675,51.099825147008694,51.099825147008694,51.099825147008694,-222.49968254918463,-222.49968254918463,-222.49968254918463,273.5995076961933,273.5995076961933,273.5995076961933,0.0,0.0,0.0,9496.735613219684
2023-10-02,9449.816866855315,3943.0337910158705,15004.174548573541,9449.816866855315,9449.816866855315,173.73880351080473,173.73880351080473,173.73880351080473,-83.55953958937133,-83.55953958937133,-83.55953958937133,257.29834310017606,257.29834310017606,257.29834310017606,0.0,0.0,0.0,9623.55567036612
2023-10-03,9453.997945637955,4525.151978255148,15386.071422719275,9453.997945637955,9453.997945637955,169.4109197527201,169.4109197527201,169.4109197527201,-62.964259756422045,-62.964259756422045,-62.964259756422045,232.37517950914216,232.37517950914216,232.37517950914216,0.0,0.0,0.0,9623.408865390675
2023-10-04,9458.179024420597,4593.731102418029,16047.606132439885,9458.179024420597,9458.179024420597,714.0298030873303,714.0298030873303,714.0298030873303,516.0666315592028,516.0666315592028,516.0666315592028,197.9631715281273,197.9631715281273,197.9631715281273,0.0,0.0,0.0,10172.208827507928
2023-10-05,9462.360103203237,4731.643422404507,16511.534450840467,9462.360103203237,9462.360103203237,1189.5804824572995,1189.5804824572995,1189.5804824572995,1036.1992877392709,1036.1992877392709,1036.1992877392709,153.38119471802858,153.38119471802858,153.38119471802858,0.0,0.0,0.0,10651.940585660535
2023-10-06,9466.541181985876,3668.0316015806816,14873.521015258126,9466.541181985876,9466.541181985876,-245.87048271810627,-245.87048271810627,-245.87048271810627,-344.02821469642197,-344.02821469642197,-344.02821469642197,98.15773197831568,98.15773197831568,98.15773197831568,0.0,0.0,0.0,9220.67069926777
2023-10-07,9470.722260768516,2892.512773025864,14355.40533302562,9470.722260768516,9470.722260768516,-807.1643979892998,-807.1643979892998,-807.1643979892998,-839.2142227093459,-839.2142227093459,-839.2142227093459,32.049824720046146,32.049824720046146,32.049824720046146,0.0,0.0,0.0,8663.557862779217
2023-10-08,9474.90333975666,3604.9513458030415,14666.529065439076,9474.90333975666,9474.90333975666,-267.4431491682421,-267.4431491682421,-267.4431491682421,-222.49968255127735,-222.49968255127735,-222.49968255127735,-44.94346661696475,-44.94346661696475,-44.94346661696475,0.0,0.0,0.0,9207.460190588417
2023-10-09,9479.084418744807,3664.4784659338648,15150.953593933133,9479.084418744807,9479.084418744807,-216.13304393521594,-216.13304393521594,-216.13304393521594,-83.55953958870724,-83.55953958870724,-83.55953958870724,-132.57350434650868,-132.57350434650868,-132.57350434650868,0.0,0.0,0.0,9262.951374809592
2023-10-10,9483.265497732951,3378.5752513292246,14769.715072118921,9483.265497732951,9483.265497732951,-293.30493338945416,-293.30493338945416,-293.30493338945416,-62.964259755577636,-62.964259755577636,-62.964259755577636,-230.34067363387652,-230.34067363387652,-230.34067363387652,0.0,0.0,0.0,9189.960564343497
2023-10-11,9487.446576721095,4417.214475769629,14849.172205990842,9487.446576721095,9487.446576721095,178.5673977368609,178.5673977368609,178.5673977368609,516.0666315596935,516.0666315596935,516.0666315596935,-337.4992338228326,-337.4992338228326,-337.4992338228326,0.0,0.0,0.0,9666.013974457956
